mean,std
0.0004997524562511474,1.5723614088380218
0.47502507324971965,0.11000106773716399
134.2006268099019,69.78191475235585
-0.45274431780270175,0.7298580573387574
61.48005434915952,31.252578714422263
21.327155534796827,25.872235041915406
5.454638971803276,20.52408620446181
3.4927002700556593,6.957301340061261
3.3888027854360745,3.732016324175432
0.47127510509107895,0.9376555120770912
0.425035030359645,0.8033859776882668
4.204612283936534,4.167354487814735
2.1470943110695946,1.9793794718769109
40.54848425969174,22.178660025997008
1.1385844713192113,0.1577285768975236
84.97751732869357,77.37160398716571
94.84881966748868,216.23215515394276
69.45672374677167,193.64479959935977
49.44945908767937,167.20188803961076
555.1008874357776,525.352535045422
496.4978981784213,320.7304872311105
2321.5202277515973,2864.3668361845903
1859.3493926863523,1326.3204848714838
2421.4651464640874,1974.1860335699357
2143.515700715662,2343.551864105755
32.77822548609867,23.42297800440484
54.63892618601865,42.637642268283905
5.998572912266506,6.843329366074814
184.02597306074156,643.5932812733477
7.845836812489905,1.3072791089868336
6.229311185590172,1.5156848255752502
167.71543220942024,16.055562673964214
57.5019672672341,39.048470593335324
11.79853724466922,15.839905791287638
1092.9932638998116,1850.485172285705
-41.98926608135722,131.34307845605332
1.4241403025230726,1.471240759198571
2.1897928264947724,1.8712633626073574
-0.15786292696033896,0.6597896584703249
-0.18806612763013722,0.8089113386431687
-0.558704464784912,3.2685682465526096
-3.209629914989755,6.6807906458194655
2.81767648680248,1.7584716626339254
75.07841497666992,266.4893858574951
0.12487970947355301,0.13788870702998046
1.6252420895536837,1.4420732645441945
1.2194663092340234,0.75844160242433
20.470935682091906,16.200501514595917
3.2637867244919803,0.4196775854545241
1.0377465739944147,0.4639255207128262
74.22167671451251,96.70167761117689
3.0939028338285848,1.0585794753933122
1.030688997897042,1.260752812604027
0.5701405528710739,0.8815814423474808
0.31529543123747134,0.6635999245443162
13.23205667133738,6.7503705855508205
0.9833277070252406,0.09889501928335495
1.143464237622461,0.049076579286402966
7.1168529858445035,4.437541127266148
2.9899484775521787,3.4608953558077253
4.750946190402052,2.5499631297968124
8.119219990658571,5.884648831318368
0.5827780564061342,0.2257251512215741
0.8212569809437021,0.21071148195234743
0.029774910514213267,0.07333371336641038
13.68718355908454,23.62427022575444
1.2409183417076084,0.2813093196670165
26.95194487444451,15.39203370283546
25.46252056216271,9.213541031778796
36.98484771944797,18.940135203943385
29.300243704440934,15.793527929007437
-2.100789378434316,1.9022378641763764
121.94964502568895,65.21545798685074
1.8592321078069285,0.13040591028882512
3.673732891245074,4.231218270779575
9.31013545072396,21.767162849876563
2.3232295436059234,0.5725972562994212
2.180231713298568,1.8604360865003744
1.8704783065375068,1.9060677565903161
4.463604261031984,1.534653321200307
23.233843998131714,26.071645747679113
1151.6351776719332,1793.724944048814
3.588571743484353,24.00992506499397
2.92231188281177,20.1860373045831
1.5952750583839328,1.3195681839551139
90.31077066791218,52.47420454410562
-0.25611855674918255,0.03656488044916663
-644.8813030340962,671.3911363771667
0.2667188883699206,0.06099707206070349
3.9678782013703873,1.1274433792853935
