mean,std
0.0004997524562511474,1.5723614088380218
0.47502507324971965,0.11000106773716399
12.90838443391882,8.443823273218445
2.8380024969486515,0.6770679228762754
6.202035709808272,3.519201320648454
8.346570686486416,4.799205117236228
26.906095756692,345.3201882289425
3.4927002700556593,6.957301340061261
3.3888027854360745,3.732016324175432
0.47127510509107895,0.9376555120770912
0.425035030359645,0.8033859776882668
4.204612283936534,4.167354487814735
2.1470943110695946,1.9793794718769109
12.792620270901448,9.520953856446294
0.005604857543204111,0.07467293705081593
22.605324614666046,13.911830158688764
170.48166778234472,98.44635657089181
298.12629607893507,199.65002230045852
229.42925684913592,322.9426553103393
133.93513372255956,76.96955792114356
38.50205288441021,51.247453760606874
29.695186992616676,52.176844958557474
3756.4103763433404,2291.801642222379
6213.571124379199,4274.301764977838
5349.667153732626,7510.089889209984
204.78199110571794,80.61635251852202
11.79853724466922,15.839905791287638
-1.840723142538946,25.981204134180143
1137.0252863684061,809.067141867613
-41.98926608135722,131.34307845605332
-0.15786292696033896,0.6597896584703249
-0.18806612763013722,0.8089113386431687
-0.558704464784912,3.2685682465526096
32.787096405064176,25.93898058839192
1.6252420895536837,1.4420732645441945
1.2194663092340234,0.75844160242433
2.512552483186617,0.1537981666754442
2.2542919342935055,0.17349168071927398
2.5662212690977704,0.7026031487509476
4.388874384609701,2.9652450656540448
57.57264494711847,78.41072922144222
4.600950724412494,2.890142498185546
4.597559094814463,2.8895958713884644
4.594586013264497,2.882485177423952
58.51980833753226,79.51791469986654
44.79598085769657,61.656484028092656
4.680625663912593,2.9208171710409263
22.480766214914787,13.403282751165436
21.47913289556832,12.682586157917484
21.761560018682857,12.876418936011355
14.323387021286713,8.486612995568484
25.753664334962316,15.779383470970034
2.9899484775521787,3.4608953558077253
0.029774910514213267,0.07333371336641038
0.1293861006311026,0.18114976712832645
3.0014626575513135,1.001533521276003
29.300243704440934,15.793527929007437
-2.100789378434316,1.9022378641763764
121.94964502568895,65.21545798685074
0.4346094987386897,0.4058615935843009
14.783312918770358,10.290161302626231
0.21523878017209422,0.26585777184868814
23.920056325548792,14.172643702599354
15.797593177487157,12.823599431910479
23.233843998131714,26.071645747679113
1.0344666292460445,47.279571713345426
528.3826472349372,24095.876181229884
1.5952750583839328,1.3195681839551139
0.19547951704810834,0.1341150725906581
39.27904016814573,23.366239025773933
